PID,capital.gain,capital.loss,hours.per.week,native.country,class
P12722,0,0,40, United-States, >50K
P12723,0,0,40, United-States, <=50K
P12724,0,0,65, United-States, >50K
P12725,0,0,40, United-States, <=50K
P12726,0,0,40, Philippines, >50K
P12727,0,0,35, United-States, <=50K
P12728,0,0,35, United-States, <=50K
P12729,0,0,40, United-States, <=50K
P12730,0,0,50, United-States, <=50K
P12731,0,0,50, United-States, >50K
P12732,0,0,38, United-States, <=50K
P12733,7298,0,40, Philippines, >50K
P12734,0,0,40, United-States, <=50K
P12735,0,0,21, United-States, <=50K
P12736,0,0,40, United-States, <=50K
P12737,0,0,60, United-States, <=50K
P12738,0,0,40, United-States, >50K
P12739,0,0,18, United-States, <=50K
P12740,0,0,60, United-States, >50K
P12741,0,0,40, United-States, <=50K
P12742,0,0,45, United-States, >50K
P12743,0,0,35, United-States, <=50K
P12744,0,0,40, United-States, <=50K
P12745,0,0,50, United-States, <=50K
P12746,3103,0,50, United-States, >50K
P12747,0,1902,40, United-States, >50K
P12748,0,0,48, United-States, <=50K
P12749,0,0,40,Other, <=50K
P12750,0,0,20, United-States, <=50K
P12751,0,0,40, United-States, <=50K
P12752,7298,0,40, United-States, >50K
P12753,0,0,50, United-States, <=50K
P12754,0,0,40, United-States, <=50K
P12755,0,0,45, United-States, <=50K
P12756,0,0,40, United-States, <=50K
P12757,0,0,38, United-States, >50K
P12758,0,0,40, United-States, <=50K
P12759,7688,0,38, United-States, >50K
P12760,0,0,40, United-States, <=50K
P12761,0,0,25, United-States, <=50K
P12762,0,0,40, Mexico, <=50K
P12763,0,0,40, England, >50K
P12764,0,0,40, United-States, <=50K
P12765,0,0,25, United-States, <=50K
P12766,3464,0,40, United-States, <=50K
P12767,0,0,40, United-States, <=50K
P12768,0,0,20, United-States, <=50K
P12769,0,0,60, United-States, <=50K
P12770,0,0,40, United-States, <=50K
P12771,0,0,60, United-States, >50K
P12772,0,2205,40, United-States, <=50K
P12773,0,0,25, Germany, <=50K
P12774,0,0,30, Ecuador, <=50K
P12775,0,0,45, United-States, <=50K
P12776,0,0,40, United-States, <=50K
P12777,0,0,35, United-States, <=50K
P12778,3325,0,40, United-States, <=50K
P12779,0,0,40, United-States, <=50K
P12780,0,0,35, South, >50K
P12781,4064,0,55, United-States, <=50K
P12782,0,0,40, United-States, <=50K
P12783,0,0,50, United-States, <=50K
P12784,0,0,40, Guatemala, <=50K
P12785,0,0,48, United-States, <=50K
P12786,0,0,40, Poland, <=50K
P12787,0,0,40, United-States, <=50K
P12788,0,0,15, United-States, <=50K
P12789,0,0,99, England, <=50K
P12790,0,0,36, United-States, <=50K
P12791,0,0,40, United-States, >50K
P12792,1506,0,45, United-States, <=50K
P12793,0,0,40, United-States, <=50K
P12794,0,1902,55, United-States, >50K
P12795,0,0,40, United-States, <=50K
P12796,0,0,24, India, <=50K
P12797,0,0,40, United-States, <=50K
P12798,0,0,40, United-States, <=50K
P12799,0,0,40, United-States, <=50K
P12800,0,0,38, United-States, <=50K
P12801,0,0,40, United-States, >50K
P12802,0,0,50, United-States, <=50K
P12803,0,0,12, United-States, <=50K
P12804,0,0,40, United-States, <=50K
P12805,0,0,40, United-States, >50K
P12806,0,0,35, United-States, <=50K
P12807,0,0,40, United-States, <=50K
P12808,0,1762,40, United-States, <=50K
P12809,0,0,32, United-States, <=50K
P12810,0,0,40, United-States, >50K
P12811,0,0,40, United-States, <=50K
P12812,0,0,40, United-States, <=50K
P12813,0,0,39, United-States, <=50K
P12814,0,0,40, United-States, <=50K
P12815,0,0,40, United-States, >50K
P12816,0,0,40, United-States, <=50K
P12817,0,0,40, Yugoslavia, <=50K
P12818,0,0,40, United-States, >50K
P12819,0,0,38, United-States, >50K
P12820,0,0,50, United-States, >50K
P12821,3908,0,40, United-States, <=50K
P12822,0,0,40, United-States, <=50K
P12823,0,0,37, United-States, <=50K
P12824,0,0,30, United-States, <=50K
P12825,0,0,20, United-States, <=50K
P12826,594,0,35, United-States, <=50K
P12827,0,0,15, United-States, <=50K
P12828,15024,0,40, United-States, >50K
P12829,0,0,41, United-States, <=50K
P12830,0,0,6, United-States, <=50K
P12831,0,0,60,Other, <=50K
P12832,0,0,38, United-States, >50K
P12833,0,0,50, United-States, >50K
P12834,0,0,40, United-States, <=50K
P12835,0,0,30, United-States, <=50K
P12836,0,0,40, United-States, <=50K
P12837,0,0,35, United-States, <=50K
P12838,0,0,50, United-States, >50K
P12839,0,0,7, United-States, <=50K
P12840,0,0,40, United-States, >50K
P12841,0,0,40, United-States, <=50K
P12842,0,0,40, United-States, <=50K
P12843,0,0,35, United-States, <=50K
P12844,0,0,40, United-States, <=50K
P12845,0,0,40, United-States, <=50K
P12846,0,0,50, United-States, <=50K
P12847,0,1594,24, Guatemala, <=50K
P12848,0,0,40, Mexico, >50K
P12849,0,0,40, Japan, <=50K
P12850,0,0,40, United-States, <=50K
P12851,0,0,70, United-States, <=50K
P12852,0,0,55, United-States, <=50K
P12853,0,0,40, United-States, <=50K
P12854,0,0,6, Mexico, <=50K
P12855,0,0,40, United-States, <=50K
P12856,0,0,55, United-States, <=50K
P12857,0,0,40, United-States, <=50K
P12858,0,0,40, United-States, <=50K
P12859,0,0,25, United-States, <=50K
P12860,0,0,42, United-States, <=50K
P12861,3137,0,60, United-States, <=50K
P12862,0,0,40, United-States, <=50K
P12863,3411,0,47, United-States, <=50K
P12864,0,0,40, United-States, <=50K
P12865,0,0,25, United-States, <=50K
P12866,0,0,35, Philippines, <=50K
P12867,0,0,40, United-States, <=50K
P12868,0,0,40, United-States, >50K
P12869,0,0,40, United-States, <=50K
P12870,0,0,35, United-States, <=50K
P12871,0,0,40, Mexico, <=50K
P12872,0,0,40, United-States, <=50K
P12873,0,0,40, United-States, >50K
P12874,0,0,40, United-States, <=50K
P12875,15024,0,60, United-States, >50K
P12876,0,1977,40, United-States, >50K
P12877,0,0,80, United-States, >50K
P12878,0,0,37, United-States, <=50K
P12879,0,0,40, United-States, >50K
P12880,0,0,40, United-States, >50K
P12881,0,0,41, United-States, <=50K
P12882,0,0,14, United-States, <=50K
P12883,0,1977,45, United-States, >50K
P12884,0,0,40, United-States, <=50K
P12885,0,0,40, United-States, <=50K
P12886,0,0,43, United-States, <=50K
P12887,0,0,40, United-States, <=50K
P12888,0,0,30, United-States, <=50K
P12889,0,0,62, United-States, <=50K
P12890,7298,0,40, United-States, >50K
P12891,0,0,60, United-States, <=50K
P12892,0,0,40, United-States, <=50K
P12893,0,0,42, United-States, <=50K
P12894,0,0,16, United-States, <=50K
P12895,0,0,40, United-States, <=50K
P12896,0,0,60, United-States, >50K
P12897,0,1719,32, United-States, <=50K
P12898,0,0,40, United-States, <=50K
P12899,0,0,40, Mexico, >50K
P12900,7430,0,45,Other, >50K
P12901,4386,0,60, United-States, <=50K
P12902,0,0,40, Ireland, <=50K
P12903,0,0,50, United-States, <=50K
P12904,0,0,40, United-States, >50K
P12905,0,0,36, United-States, >50K
P12906,0,0,40, United-States, <=50K
P12907,15024,0,55, United-States, >50K
P12908,0,0,24, United-States, <=50K
P12909,1797,0,40, United-States, <=50K
P12910,99999,0,40, United-States, >50K
P12911,0,0,38, United-States, <=50K
P12912,0,0,20, United-States, <=50K
P12913,0,0,65, United-States, <=50K
P12914,0,0,40, Philippines, <=50K
P12915,0,0,48, United-States, <=50K
P12916,0,0,25, United-States, <=50K
P12917,0,0,20, United-States, <=50K
P12918,0,0,40, United-States, <=50K
P12919,0,0,2, United-States, >50K
P12920,0,0,40, United-States, <=50K
P12921,0,0,40, United-States, >50K
P12922,0,0,50, United-States, <=50K
P12923,0,0,40, United-States, <=50K
P12924,0,0,38, United-States, <=50K
P12925,0,0,90, United-States, >50K
P12926,0,0,40, United-States, <=50K
P12927,0,0,24, United-States, <=50K
P12928,0,0,50, United-States, <=50K
P12929,0,0,40, United-States, <=50K
P12930,6849,0,65, United-States, <=50K
P12931,0,0,40, United-States, <=50K
P12932,0,0,40, United-States, >50K
P12933,0,0,40, United-States, <=50K
P12934,0,0,55, United-States, >50K
P12935,0,0,40, United-States, <=50K
P12936,0,0,40, Puerto-Rico, <=50K
P12937,0,0,20, United-States, <=50K
P12938,0,1977,50, United-States, >50K
P12939,1848,0,50, United-States, <=50K
P12940,0,0,40, United-States, >50K
P12941,0,0,35, United-States, <=50K
P12942,0,0,49, United-States, <=50K
P12943,0,0,40, United-States, <=50K
P12944,0,0,60, United-States, <=50K
P12945,0,0,44, United-States, <=50K
P12946,20051,0,40, United-States, >50K
P12947,0,0,8, United-States, <=50K
P12948,0,0,40, United-States, <=50K
P12949,0,0,50, United-States, >50K
P12950,0,0,50, United-States, <=50K
P12951,0,0,52, United-States, <=50K
P12952,0,0,25, United-States, <=50K
P12953,0,0,50, United-States, >50K
P12954,0,0,40, United-States, <=50K
P12955,0,0,35, United-States, <=50K
P12956,0,0,65, United-States, <=50K
P12957,0,0,28, United-States, <=50K
P12958,0,0,63, United-States, <=50K
P12959,0,0,28, United-States, <=50K
P12960,0,0,16,Other, <=50K
P12961,4650,0,40, United-States, <=50K
P12962,0,0,60, United-States, >50K
P12963,0,0,40, United-States, >50K
P12964,0,0,40, United-States, <=50K
P12965,7688,0,45, United-States, >50K
P12966,0,0,35, United-States, <=50K
P12967,0,0,40, United-States, <=50K
P12968,0,0,40, United-States, <=50K
P12969,0,0,40, United-States, <=50K
P12970,0,0,40, United-States, <=50K
P12971,0,0,40, United-States, >50K
P12972,0,0,20, United-States, <=50K
P12973,0,0,3, United-States, <=50K
P12974,0,0,80,Other, >50K
P12975,0,0,40, United-States, <=50K
P12976,0,0,40, United-States, <=50K
P12977,0,0,40, United-States, <=50K
P12978,0,0,40, United-States, <=50K
P12979,7298,0,42, United-States, >50K
P12980,0,1977,50, United-States, >50K
P12981,0,0,40, Germany, >50K
P12982,0,0,8, United-States, <=50K
P12983,0,0,40, United-States, >50K
P12984,0,0,50, United-States, <=50K
P12985,0,0,40, United-States, <=50K
P12986,0,0,40, Columbia, <=50K
P12987,0,0,50, United-States, >50K
P12988,0,0,40, United-States, <=50K
P12989,0,0,40, United-States, <=50K
P12990,0,0,20, United-States, <=50K
P12991,0,0,60, United-States, <=50K
P12992,1173,0,40, United-States, <=50K
P12993,0,0,25, United-States, <=50K
P12994,3137,0,40, United-States, <=50K
P12995,0,0,40, United-States, <=50K
P12996,0,0,25, United-States, <=50K
P12997,0,0,42,Other, <=50K
P12998,0,0,40, United-States, <=50K
P12999,0,0,50, United-States, >50K
P13000,0,0,50, United-States, <=50K
P13001,3781,0,40, United-States, <=50K
P13002,0,0,40, United-States, <=50K
P13003,0,0,50, United-States, <=50K
P13004,0,0,24, United-States, <=50K
P13005,0,0,40, United-States, <=50K
P13006,15024,0,80, United-States, >50K
P13007,0,0,40, United-States, <=50K
P13008,0,0,52, United-States, <=50K
P13009,0,0,10, United-States, <=50K
P13010,0,0,40, United-States, >50K
P13011,0,0,40, United-States, >50K
P13012,0,0,40, United-States, <=50K
P13013,0,0,49, United-States, <=50K
P13014,0,0,25, United-States, <=50K
P13015,0,0,32, United-States, <=50K
P13016,0,0,30, United-States, >50K
P13017,0,0,40, United-States, <=50K
P13018,0,0,40, Peru, <=50K
P13019,0,1876,60, United-States, <=50K
P13020,0,0,44, United-States, <=50K
P13021,0,0,40, United-States, <=50K
P13022,0,0,40, United-States, <=50K
P13023,0,0,40, Guatemala, <=50K
P13024,0,0,45, United-States, <=50K
P13025,0,0,25, United-States, <=50K
P13026,0,0,15, United-States, <=50K
P13027,0,0,2, United-States, >50K
P13028,0,0,46, United-States, <=50K
P13029,0,0,30, United-States, <=50K
P13030,0,0,40, United-States, <=50K
P13031,0,0,40, United-States, <=50K
P13032,0,0,50, United-States, <=50K
P13033,0,0,40, United-States, <=50K
P13034,0,0,60, United-States, >50K
P13035,0,0,10, United-States, <=50K
P13036,0,0,40, United-States, <=50K
P13037,0,0,45, United-States, <=50K
P13038,0,0,40, United-States, <=50K
P13039,0,0,50, United-States, >50K
P13040,0,0,45, United-States, >50K
P13041,0,0,40, United-States, >50K
P13042,0,0,35, United-States, <=50K
P13043,6514,0,40, United-States, >50K
P13044,0,0,25, Mexico, <=50K
P13045,0,0,40, United-States, <=50K
P13046,0,0,30, United-States, <=50K
P13047,0,0,50, United-States, <=50K
P13048,0,0,35, United-States, >50K
P13049,0,0,60, United-States, <=50K
P13050,0,0,40, United-States, <=50K
P13051,0,0,15, United-States, <=50K
P13052,0,0,25, United-States, <=50K
P13053,0,0,40, United-States, <=50K
P13054,0,0,40, United-States, <=50K
P13055,0,0,7, United-States, <=50K
P13056,0,0,40, United-States, <=50K
P13057,0,0,44, United-States, >50K
P13058,0,0,20, United-States, <=50K
P13059,3137,0,35, United-States, <=50K
P13060,0,0,40, Mexico, <=50K
P13061,0,0,40, United-States, <=50K
P13062,0,0,40, Mexico, <=50K
P13063,0,0,20, United-States, <=50K
P13064,0,0,40, United-States, <=50K
P13065,7298,0,40, United-States, >50K
P13066,0,0,20, United-States, >50K
P13067,0,0,40, United-States, <=50K
P13068,0,0,36, United-States, <=50K
P13069,0,1651,40, United-States, <=50K
P13070,0,0,40, El-Salvador, <=50K
P13071,0,0,40, United-States, >50K
P13072,0,0,20, United-States, <=50K
P13073,0,0,25, United-States, <=50K
P13074,0,0,50, United-States, >50K
P13075,0,0,4, United-States, <=50K
P13076,0,0,20, United-States, <=50K
P13077,0,0,40, United-States, <=50K
P13078,0,0,40, United-States, <=50K
P13079,0,0,40, United-States, <=50K
P13080,0,0,40, United-States, <=50K
P13081,0,0,40, United-States, <=50K
P13082,0,0,40, United-States, <=50K
P13083,0,0,55, Ecuador, <=50K
P13084,0,0,57, United-States, <=50K
P13085,0,0,40, Guatemala, <=50K
P13086,0,0,38, United-States, <=50K
P13087,0,0,28, United-States, <=50K
P13088,0,0,40, United-States, <=50K
P13089,0,0,40,Other, <=50K
P13090,0,0,40, Mexico, <=50K
P13091,0,0,38, United-States, <=50K
P13092,0,0,24, United-States, <=50K
P13093,0,0,40, United-States, >50K
P13094,0,0,40, United-States, >50K
P13095,0,0,50, United-States, <=50K
P13096,0,0,50, United-States, <=50K
P13097,0,0,40, United-States, <=50K
P13098,0,0,40, United-States, <=50K
P13099,0,0,40, United-States, <=50K
P13100,0,0,70, United-States, <=50K
P13101,0,0,40, United-States, <=50K
P13102,0,0,23, United-States, <=50K
P13103,0,0,40, United-States, <=50K
P13104,0,0,48, United-States, <=50K
P13105,0,0,40, United-States, <=50K
P13106,0,0,50, United-States, <=50K
P13107,0,0,35, United-States, <=50K
P13108,15831,0,72, United-States, >50K
P13109,0,0,40, United-States, <=50K
P13110,0,0,40, United-States, >50K
P13111,0,0,29, United-States, <=50K
P13112,0,0,64, United-States, <=50K
P13113,0,0,45, United-States, >50K
P13114,0,0,43, United-States, <=50K
P13115,7298,0,40, United-States, >50K
P13116,0,0,44, Poland, <=50K
P13117,0,0,40, El-Salvador, >50K
P13118,2907,0,40, Nicaragua, <=50K
P13119,0,0,43, United-States, <=50K
P13120,0,0,40, United-States, <=50K
P13121,0,0,40, United-States, >50K
P13122,0,0,45, United-States, >50K
P13123,0,0,20, Vietnam, <=50K
P13124,0,0,40, United-States, >50K
P13125,0,0,25, United-States, <=50K
P13126,5556,0,40, Yugoslavia, >50K
P13127,2635,0,40, United-States, <=50K
P13128,0,0,40, United-States, <=50K
P13129,5178,0,40, United-States, >50K
P13130,0,0,38, Peru, <=50K
P13131,0,0,40, United-States, >50K
P13132,0,0,9, United-States, <=50K
P13133,0,1902,40, United-States, >50K
P13134,0,0,40, United-States, <=50K
P13135,0,0,35, United-States, <=50K
P13136,0,0,40, United-States, <=50K
P13137,0,0,45, United-States, <=50K
P13138,0,0,40, United-States, <=50K
P13139,0,0,40, United-States, <=50K
P13140,0,0,40, United-States, <=50K
P13141,0,0,38, United-States, <=50K
P13142,0,0,40, United-States, <=50K
P13143,0,0,56, Mexico, <=50K
P13144,0,0,35, United-States, <=50K
P13145,0,0,25, United-States, <=50K
P13146,0,0,40, United-States, <=50K
P13147,0,0,26, United-States, <=50K
P13148,0,0,41, United-States, <=50K
P13149,0,0,50, United-States, <=50K
P13150,0,0,45, United-States, <=50K
P13151,0,0,40, United-States, <=50K
P13152,0,0,40, United-States, <=50K
P13153,0,0,40, United-States, <=50K
P13154,0,0,16, United-States, <=50K
P13155,0,0,40, United-States, <=50K
P13156,0,0,20, United-States, <=50K
P13157,0,0,43, United-States, <=50K
P13158,0,0,30, United-States, <=50K
P13159,0,0,20, United-States, <=50K
P13160,4650,0,20, United-States, <=50K
P13161,4865,0,40, United-States, <=50K
P13162,0,0,20, United-States, <=50K
P13163,0,0,45, Jamaica, <=50K
P13164,0,0,40, United-States, >50K
P13165,0,0,40, United-States, <=50K
P13166,2407,0,40, United-States, <=50K
P13167,7688,0,70, United-States, >50K
P13168,0,0,40, United-States, <=50K
P13169,0,0,40, United-States, <=50K
P13170,0,0,45, United-States, <=50K
P13171,0,0,50, United-States, >50K
P13172,0,0,40, United-States, <=50K
P13173,0,0,35, United-States, <=50K
P13174,0,0,40, United-States, <=50K
P13175,0,0,40, Germany, <=50K
P13176,0,0,40, United-States, <=50K
P13177,0,0,42, United-States, >50K
P13178,0,0,15, United-States, <=50K
P13179,0,0,40, United-States, <=50K
P13180,0,0,40, United-States, <=50K
P13181,0,0,40, United-States, <=50K
P13182,0,0,40, United-States, <=50K
P13183,0,0,40, United-States, <=50K
P13184,594,0,20, Mexico, <=50K
P13185,0,0,58, United-States, <=50K
P13186,0,0,60, United-States, >50K
P13187,0,1902,32, United-States, >50K
P13188,0,0,40, United-States, >50K
P13189,0,0,50, United-States, <=50K
P13190,0,0,48, United-States, >50K
P13191,0,0,40, United-States, <=50K
P13192,0,0,60, United-States, <=50K
P13193,0,0,27, United-States, <=50K
P13194,0,0,40, United-States, <=50K
P13195,0,1887,40, United-States, >50K
P13196,0,0,40, United-States, <=50K
P13197,0,0,40, United-States, <=50K
P13198,0,0,40, United-States, >50K
P13199,0,0,40,Other, <=50K
P13200,3103,0,40, United-States, >50K
P13201,0,0,50, United-States, >50K
P13202,0,0,50,Other, >50K
P13203,0,0,55, United-States, >50K
P13204,0,0,20, United-States, <=50K
P13205,0,0,42, United-States, >50K
P13206,0,0,60, United-States, <=50K
P13207,0,0,60, United-States, >50K
P13208,0,0,40, United-States, >50K
P13209,0,0,50, United-States, >50K
P13210,0,2392,40, United-States, >50K
P13211,0,0,50, United-States, >50K
P13212,0,0,40, Philippines, <=50K
P13213,0,0,72, United-States, >50K
P13214,0,0,40, Philippines, <=50K
P13215,7298,0,45, United-States, >50K
P13216,0,0,35, United-States, <=50K
P13217,0,0,50, United-States, <=50K
P13218,0,0,20, United-States, <=50K
P13219,0,0,40, United-States, <=50K
P13220,0,0,30, United-States, <=50K
P13221,0,0,40, United-States, >50K
P13222,0,0,40, United-States, <=50K
P13223,0,0,70, United-States, >50K
P13224,0,0,40, Columbia, <=50K
P13225,0,0,40, United-States, <=50K
P13226,0,0,35, United-States, <=50K
P13227,0,0,25, Canada, <=50K
P13228,0,0,28, Peru, <=50K
P13229,0,0,50, United-States, >50K
P13230,0,0,21, Japan, >50K
P13231,0,0,35, United-States, <=50K
P13232,0,0,50, United-States, <=50K
P13233,0,0,44, United-States, <=50K
P13234,0,0,40, United-States, >50K
P13235,0,0,20, United-States, <=50K
P13236,0,1721,55, United-States, <=50K
P13237,0,1887,40, Trinadad&Tobago, >50K
P13238,0,0,60, Mexico, <=50K
P13239,0,0,38, United-States, >50K
P13240,0,0,40, United-States, <=50K
P13241,0,0,30, United-States, <=50K
P13242,0,0,45, United-States, >50K
P13243,0,0,25, United-States, <=50K
P13244,0,0,40, United-States, <=50K
P13245,0,0,45, Japan, <=50K
P13246,0,0,48, United-States, <=50K
P13247,0,0,25, United-States, <=50K
P13248,0,0,40, United-States, <=50K
P13249,0,0,10, United-States, <=50K
P13250,0,0,40, United-States, >50K
P13251,0,0,40, United-States, <=50K
P13252,0,0,50, United-States, <=50K
P13253,7688,0,40, United-States, >50K
P13254,0,0,40, Mexico, <=50K
